,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
22584,23233,*,*,85434,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22585,23234,*,*,158092,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,30,*,<=50K
22586,23235,*,*,104844,*,*,Spouse not present,*,Own-child,*,Female,0,0,15,*,<=50K
22587,23236,*,*,304570,*,*,Spouse present,*,Husband,*,Male,7688,0,40,*,>50K
22588,23238,*,*,106183,*,*,Spouse not present,*,Unmarried,*,Female,6849,0,40,*,<=50K
22589,23239,*,*,89347,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22590,23240,*,*,157236,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
22591,23241,*,*,261259,*,*,Spouse not present,*,Own-child,*,Male,0,0,20,*,<=50K
22592,23242,*,*,286166,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,48,*,<=50K
22593,23243,*,*,122272,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22594,23244,*,*,248739,*,*,Spouse present,*,Husband,*,Male,0,0,53,*,>50K
22595,23245,*,*,224238,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22596,23246,*,*,138157,*,*,Spouse present,*,Husband,*,Male,0,0,12,*,<=50K
22597,23247,*,*,148460,*,*,Spouse not present,*,Own-child,*,Female,4416,0,40,*,<=50K
22598,23248,*,*,236627,*,*,Spouse present,*,Husband,*,Male,0,0,2,*,<=50K
22599,23249,*,*,191364,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22600,23250,*,*,353524,*,*,Spouse not present,*,Own-child,*,Female,1831,0,40,*,<=50K
22601,23251,*,*,391040,*,*,Spouse not present,*,Unmarried,*,Female,0,0,20,*,<=50K
22602,23252,*,*,134997,*,*,Spouse not present,*,Unmarried,*,Female,0,0,80,*,<=50K
22603,23253,*,*,392487,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
22604,23254,*,*,216724,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22605,23255,*,*,174395,*,*,Spouse present,*,Husband,*,Male,15024,0,55,*,>50K
22606,23256,*,*,383058,*,*,Spouse present,*,Husband,*,Male,0,1848,40,*,>50K
22607,23257,*,*,96073,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
22608,23258,*,*,103435,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
22609,23259,*,*,96718,*,*,Spouse present,*,Husband,*,Male,0,0,37,*,<=50K
22610,23260,*,*,178948,*,*,Spouse present,*,Wife,*,Female,7688,0,45,*,>50K
22611,23261,*,*,173987,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22612,23262,*,*,34419,*,*,Spouse present,*,Husband,*,Male,7298,0,40,*,>50K
22613,23263,*,*,224849,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22614,23264,*,*,249857,*,*,Spouse not present,*,Own-child,*,Male,0,0,20,*,<=50K
22615,23265,*,*,340458,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22616,23266,*,*,427422,*,*,Spouse present,*,Husband,*,Male,0,2377,25,*,>50K
22617,23267,*,*,440417,*,*,Spouse not present,*,Own-child,*,Female,0,0,15,*,<=50K
22618,23268,*,*,175643,*,*,Spouse present,*,Husband,*,Male,0,0,35,*,<=50K
22619,23269,*,*,297485,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22620,23270,*,*,232954,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
22621,23271,*,*,326330,*,*,Spouse not present,*,Own-child,*,Female,1831,0,40,*,<=50K
22622,23272,*,*,109419,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22623,23273,*,*,127768,*,*,Spouse not present,*,Own-child,*,Male,0,0,32,*,>50K
22624,23274,*,*,252986,*,*,Spouse present,*,Husband,*,Male,0,0,48,*,>50K
22625,23275,*,*,380544,*,*,Spouse not present,*,Own-child,*,Male,0,0,20,*,<=50K
22626,23276,*,*,306108,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22627,23277,*,*,232855,*,*,Spouse not present,*,Unmarried,*,Female,0,0,37,*,<=50K
22628,23278,*,*,130126,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,>50K
22629,23279,*,*,194231,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,>50K
22630,23280,*,*,197038,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
22631,23281,*,*,168223,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22632,23283,*,*,285671,*,*,Spouse not present,*,Other-relative,*,Male,0,0,25,*,<=50K
22633,23284,*,*,153583,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22634,23285,*,*,103948,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,>50K
22635,23286,*,*,439919,*,*,Spouse present,*,Husband,*,Male,3411,0,40,*,<=50K
22636,23287,*,*,40319,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,42,*,<=50K
22637,23288,*,*,159028,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22638,23289,*,*,98675,*,*,Spouse not present,*,Unmarried,*,Female,0,0,20,*,<=50K
22639,23290,*,*,90758,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
22640,23291,*,*,75435,*,*,Spouse not present,*,Unmarried,*,Male,0,0,30,*,<=50K
22641,23292,*,*,219189,*,*,Spouse not present,*,Own-child,*,Male,0,0,25,*,<=50K
22642,23293,*,*,203463,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22643,23294,*,*,187635,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22644,23295,*,*,154641,*,*,Spouse not present,*,Not-in-family,*,Male,8614,0,50,*,>50K
22645,23296,*,*,27153,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22646,23297,*,*,150324,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
22647,23298,*,*,83704,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22648,23299,*,*,176262,*,*,Spouse not present,*,Other-relative,*,Female,0,0,36,*,<=50K
22649,23300,*,*,179423,*,*,Spouse not present,*,Own-child,*,Female,0,0,8,*,<=50K
22650,23301,*,*,168038,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,>50K
22651,23302,*,*,108765,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
22652,23303,*,*,146477,*,*,Spouse present,*,Husband,*,Male,15024,0,40,*,>50K
22653,23304,*,*,188220,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,>50K
22654,23305,*,*,292855,*,*,Spouse present,*,Wife,*,Female,0,1887,35,*,>50K
22655,23306,*,*,114870,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22656,23307,*,*,77723,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22657,23308,*,*,284166,*,*,Spouse present,*,Husband,*,Male,0,1902,50,*,>50K
22658,23309,*,*,133902,*,*,Spouse not present,*,Unmarried,*,Female,0,0,45,*,<=50K
22659,23310,*,*,191318,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22660,23311,*,*,67794,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,<=50K
22661,23312,*,*,357679,*,*,Spouse present,*,Husband,*,Male,15024,0,65,*,>50K
22662,23313,*,*,117872,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22663,23314,*,*,55929,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,48,*,<=50K
22664,23315,*,*,165065,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22665,23316,*,*,34307,*,*,Spouse not present,*,Own-child,*,Male,0,0,65,*,<=50K
22666,23317,*,*,246038,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22667,23318,*,*,147258,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,>50K
22668,23319,*,*,329144,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22669,23320,*,*,52953,*,*,Spouse not present,*,Not-in-family,*,Female,0,1669,38,*,<=50K
22670,23321,*,*,216181,*,*,Spouse not present,*,Own-child,*,Male,0,0,36,*,<=50K
22671,23322,*,*,391171,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,25,*,<=50K
22672,23323,*,*,223242,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22673,23324,*,*,103925,*,*,Spouse present,*,Wife,*,Female,7688,0,32,*,>50K
22674,23325,*,*,38240,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22675,23326,*,*,148444,*,*,Spouse not present,*,Own-child,*,Female,0,0,25,*,<=50K
22676,23327,*,*,110257,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22677,23328,*,*,101345,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22678,23329,*,*,268098,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,36,*,<=50K
22679,23330,*,*,369084,*,*,Spouse not present,*,Other-relative,*,Male,0,0,10,*,<=50K
22680,23331,*,*,288825,*,*,Spouse present,*,Husband,*,Male,5013,0,40,*,<=50K
22681,23332,*,*,162688,*,*,Spouse not present,*,Own-child,*,Male,0,0,38,*,<=50K
22682,23333,*,*,48751,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22683,23334,*,*,184099,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22684,23335,*,*,307496,*,*,Spouse not present,*,Own-child,*,Female,0,0,23,*,<=50K
22685,23336,*,*,176986,*,*,Spouse not present,*,Unmarried,*,Male,0,0,24,*,<=50K
22686,23337,*,*,267955,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22687,23338,*,*,283969,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22688,23339,*,*,204516,*,*,Spouse present,*,Husband,*,Male,0,0,15,*,<=50K
22689,23340,*,*,167771,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,30,*,<=50K
22690,23341,*,*,345073,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,48,*,>50K
22691,23342,*,*,380219,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22692,23343,*,*,306156,*,*,Spouse present,*,Husband,*,Male,15024,0,60,*,>50K
22693,23344,*,*,37203,*,*,Spouse present,*,Husband,*,Male,9386,0,30,*,>50K
22694,23345,*,*,185097,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,37,*,<=50K
22695,23346,*,*,144808,*,*,Spouse present,*,Own-child,*,Female,0,0,40,*,<=50K
22696,23347,*,*,187203,*,*,Spouse not present,*,Unmarried,*,Male,0,0,50,*,<=50K
22697,23348,*,*,125089,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22698,23349,*,*,289458,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22699,23350,*,*,144798,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22700,23351,*,*,172152,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,25,*,<=50K
22701,23352,*,*,207513,*,*,Spouse not present,*,Own-child,*,Male,0,0,48,*,<=50K
22702,23353,*,*,164574,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22703,23354,*,*,199949,*,*,Spouse present,*,Husband,*,Male,20051,0,50,*,>50K
22704,23355,*,*,213024,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22705,23356,*,*,213140,*,*,Spouse present,*,Husband,*,Male,2829,0,40,*,<=50K
22706,23357,*,*,83374,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,30,*,>50K
22707,23358,*,*,192939,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22708,23359,*,*,424494,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
22709,23360,*,*,215243,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,42,*,<=50K
22710,23361,*,*,30682,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
22711,23362,*,*,306639,*,*,Spouse not present,*,Own-child,*,Male,0,0,20,*,<=50K
22712,23363,*,*,218678,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22713,23364,*,*,219130,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22714,23365,*,*,180624,*,*,Spouse not present,*,Other-relative,*,Female,0,0,30,*,<=50K
22715,23366,*,*,200190,*,*,Spouse present,*,Husband,*,Male,0,1977,55,*,>50K
22716,23367,*,*,194472,*,*,Spouse present,*,Own-child,*,Female,0,0,40,*,<=50K
22717,23368,*,*,205767,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22718,23369,*,*,249870,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
22719,23370,*,*,211242,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
22720,23371,*,*,149912,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,10,*,<=50K
22721,23372,*,*,85389,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22722,23373,*,*,806316,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
22723,23374,*,*,329980,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,55,*,<=50K
22724,23375,*,*,236612,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22725,23376,*,*,249214,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22726,23377,*,*,257126,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22727,23378,*,*,204397,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
22728,23379,*,*,291979,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22729,23380,*,*,138667,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
22730,23381,*,*,42298,*,*,Spouse present,*,Husband,*,Male,15024,0,40,*,>50K
22731,23382,*,*,375452,*,*,Spouse present,*,Wife,*,Female,15024,0,48,*,>50K
22732,23383,*,*,94413,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,30,*,<=50K
22733,23384,*,*,166626,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22734,23385,*,*,326566,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
22735,23386,*,*,165503,*,*,Spouse not present,*,Own-child,*,Female,0,0,65,*,<=50K
22736,23387,*,*,102597,*,*,Spouse not present,*,Unmarried,*,Female,0,0,44,*,<=50K
22737,23389,*,*,177277,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
22738,23390,*,*,198103,*,*,Spouse not present,*,Own-child,*,Male,0,1980,40,*,<=50K
22739,23391,*,*,260490,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
22740,23392,*,*,237478,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22741,23393,*,*,36885,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,50,*,<=50K
22742,23394,*,*,166242,*,*,Spouse not present,*,Own-child,*,Female,0,0,15,*,<=50K
22743,23395,*,*,158603,*,*,Spouse not present,*,Own-child,*,Male,0,0,25,*,<=50K
22744,23396,*,*,274228,*,*,Spouse present,*,Husband,*,Male,0,0,84,*,<=50K
22745,23397,*,*,185145,*,*,Spouse present,*,Husband,*,Male,0,0,57,*,<=50K
22746,23398,*,*,28367,*,*,Spouse present,*,Other-relative,*,Male,0,0,99,*,<=50K
22747,23399,*,*,28612,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,70,*,<=50K
22748,23400,*,*,191429,*,*,Spouse present,*,Husband,*,Male,0,0,25,*,<=50K
22749,23401,*,*,459548,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,20,*,<=50K
22750,23402,*,*,65481,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
22751,23403,*,*,186130,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
22752,23404,*,*,350759,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22753,23405,*,*,359678,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,48,*,<=50K
22754,23406,*,*,220595,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22755,23407,*,*,29599,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22756,23408,*,*,299153,*,*,Spouse not present,*,Own-child,*,Female,0,0,15,*,<=50K
22757,23409,*,*,75256,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
22758,23410,*,*,143583,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22759,23411,*,*,207505,*,*,Spouse present,*,Husband,*,Male,0,1977,70,*,>50K
22760,23412,*,*,308550,*,*,Spouse not present,*,Unmarried,*,Female,0,0,60,*,<=50K
22761,23413,*,*,145717,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,<=50K
22762,23414,*,*,334366,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,32,*,<=50K
22763,23415,*,*,76198,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
22764,23416,*,*,155489,*,*,Spouse present,*,Husband,*,Male,0,0,65,*,>50K
22765,23417,*,*,197322,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
22766,23418,*,*,194259,*,*,Spouse present,*,Wife,*,Female,0,0,50,*,<=50K
22767,23419,*,*,346189,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22768,23420,*,*,98361,*,*,Spouse present,*,Husband,*,Male,15024,0,55,*,>50K
22769,23421,*,*,178556,*,*,Spouse present,*,Husband,*,Male,0,0,56,*,>50K
22770,23422,*,*,162943,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22771,23423,*,*,19302,*,*,Spouse present,*,Husband,*,Male,7688,0,40,*,>50K
22772,23424,*,*,67662,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,39,*,<=50K
22773,23425,*,*,126675,*,*,Spouse present,*,Husband,*,Male,0,0,48,*,<=50K
22774,23426,*,*,278228,*,*,Spouse present,*,Husband,*,Male,0,0,35,*,<=50K
22775,23427,*,*,169152,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22776,23428,*,*,204052,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22777,23429,*,*,215392,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
22778,23430,*,*,83348,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
22779,23431,*,*,196816,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
22780,23432,*,*,541343,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22781,23433,*,*,55921,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,70,*,<=50K
22782,23434,*,*,251701,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22783,23435,*,*,119848,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22784,23436,*,*,160572,*,*,Spouse present,*,Husband,*,Male,3137,0,47,*,<=50K
22785,23437,*,*,25837,*,*,Spouse not present,*,Own-child,*,Male,0,0,15,*,<=50K
22786,23438,*,*,236592,*,*,Spouse not present,*,Own-child,*,Female,0,0,25,*,<=50K
22787,23439,*,*,199326,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
22788,23440,*,*,341610,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,35,*,<=50K
22789,23441,*,*,175958,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22790,23442,*,*,198965,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22791,23443,*,*,193537,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,35,*,<=50K
22792,23444,*,*,438839,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22793,23445,*,*,298227,*,*,Spouse not present,*,Unmarried,*,Male,0,0,35,*,<=50K
22794,23446,*,*,271466,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
22795,23447,*,*,335570,*,*,Spouse not present,*,Own-child,*,Male,0,0,35,*,<=50K
22796,23448,*,*,206891,*,*,Spouse not present,*,Own-child,*,Female,0,0,38,*,<=50K
22797,23449,*,*,162551,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,20,*,<=50K
22798,23450,*,*,145637,*,*,Spouse not present,*,Unmarried,*,Female,0,0,48,*,<=50K
22799,23451,*,*,101290,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22800,23452,*,*,229376,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22801,23453,*,*,439592,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
22802,23454,*,*,161141,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22803,23456,*,*,103277,*,*,Spouse not present,*,Not-in-family,*,Female,2597,0,40,*,<=50K
22804,23457,*,*,407672,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22805,23458,*,*,73928,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
22806,23459,*,*,240150,*,*,Spouse present,*,Husband,*,Male,20051,0,50,*,>50K
22807,23460,*,*,230417,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22808,23461,*,*,260093,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22809,23462,*,*,96020,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22810,23463,*,*,104421,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22811,23464,*,*,152307,*,*,Spouse present,*,Husband,*,Male,0,2377,45,*,>50K
22812,23467,*,*,269733,*,*,Spouse present,*,Husband,*,Male,99999,0,80,*,>50K
22813,23468,*,*,202871,*,*,Spouse not present,*,Own-child,*,Male,0,0,44,*,<=50K
22814,23469,*,*,169683,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22815,23470,*,*,271603,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,24,*,<=50K
22816,23471,*,*,340917,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,>50K
22817,23472,*,*,329874,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22818,23473,*,*,43770,*,*,Spouse not present,*,Not-in-family,*,Female,4650,0,72,*,<=50K
22819,23474,*,*,120781,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22820,23475,*,*,138069,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
22821,23476,*,*,33309,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,80,*,<=50K
22822,23477,*,*,76432,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22823,23478,*,*,277635,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,50,*,<=50K
22824,23479,*,*,123088,*,*,Spouse present,*,Husband,*,Male,0,0,46,*,<=50K
22825,23480,*,*,57698,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22826,23481,*,*,181820,*,*,Spouse not present,*,Own-child,*,Male,0,0,53,*,<=50K
22827,23482,*,*,98985,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
22828,23483,*,*,98350,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
22829,23484,*,*,125120,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,50,*,<=50K
22830,23485,*,*,243409,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
22831,23486,*,*,58972,*,*,Spouse not present,*,Unmarried,*,Male,1506,0,40,*,<=50K
22832,23487,*,*,62857,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
22833,23488,*,*,283174,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
22834,23489,*,*,107373,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22835,23490,*,*,201155,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,48,*,<=50K
22836,23491,*,*,187505,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
22837,23492,*,*,61778,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,30,*,<=50K
22838,23493,*,*,223648,*,*,Spouse not present,*,Not-in-family,*,Male,4101,0,48,*,<=50K
22839,23494,*,*,149652,*,*,Spouse not present,*,Own-child,*,Female,0,0,30,*,<=50K
22840,23495,*,*,170324,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22841,23496,*,*,165937,*,*,Spouse not present,*,Own-child,*,Male,0,0,60,*,<=50K
22842,23497,*,*,114060,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22843,23498,*,*,58913,*,*,Spouse present,*,Husband,*,Male,0,0,42,*,>50K
22844,23499,*,*,378916,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22845,23500,*,*,241885,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22846,23501,*,*,224421,*,*,Spouse present,*,Husband,*,Male,0,0,44,*,>50K
22847,23502,*,*,213771,*,*,Spouse not present,*,Unmarried,*,Female,0,0,36,*,<=50K
22848,23503,*,*,315565,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22849,23504,*,*,153005,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
22850,23505,*,*,98211,*,*,Spouse present,*,Husband,*,Male,15024,0,45,*,>50K
22851,23506,*,*,198606,*,*,Spouse not present,*,Own-child,*,Female,0,0,16,*,<=50K
22852,23507,*,*,260333,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
22853,23508,*,*,219510,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,32,*,<=50K
22854,23509,*,*,266624,*,*,Spouse present,*,Husband,*,Male,6418,0,40,*,>50K
22855,23510,*,*,136862,*,*,Spouse not present,*,Other-relative,*,Female,0,0,40,*,<=50K
22856,23511,*,*,215620,*,*,Spouse present,*,Husband,*,Male,15024,0,55,*,>50K
22857,23512,*,*,187067,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,62,*,<=50K
22858,23513,*,*,325921,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,36,*,<=50K
22859,23514,*,*,268127,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
22860,23515,*,*,142535,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,6,*,<=50K
22861,23516,*,*,177083,*,*,Spouse not present,*,Unmarried,*,Female,0,0,50,*,<=50K
22862,23517,*,*,77009,*,*,Spouse not present,*,Unmarried,*,Female,0,0,50,*,<=50K
22863,23518,*,*,306405,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
22864,23519,*,*,303918,*,*,Spouse present,*,Husband,*,Male,7688,0,96,*,>50K
22865,23520,*,*,262819,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
22866,23521,*,*,49087,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
22867,23522,*,*,53833,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
22868,23523,*,*,1033222,*,*,Spouse not present,*,Not-in-family,*,Male,8614,0,40,*,>50K
22869,23524,*,*,81145,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,25,*,<=50K
